
Positions 
11:36:14,11:42:04,SymbolsJewishMenorah
11:42:04,11:42:29,PersianCult
11:42:29,11:42:35,SymbolsJewishMenorah
11:42:35,11:43:00,PersianCult
11:43:00,11:44:28,SymbolsJewishMenorah
11:44:28,11:46:03,PersianCult
11:46:03,11:47:06,SymbolsJewishMenorah
11:47:06,11:49:39,PersianCult
11:49:39,11:49:50,JerusalemPhoto
11:49:50,11:50:12,PersianCult
11:50:12,11:50:52,MaterialCultures
11:50:52,11:51:11,ChalcolitePeriod
11:51:11,11:52:10,MaterialCultures
11:52:10,11:53:14,ChalcolitePeriod
11:53:14,11:53:29,MaterialCultures
11:53:29,11:57:25,ChalcolitePeriod
11:57:25,11:58:26,LeadCoffinMosaic
11:58:26,12:00:28,ChalcolitePeriod
12:00:28,12:00:35,AnimalModels
12:00:35,12:00:58,ClayAmphorae
12:00:58,12:03:17,AnimalModels
12:03:17,12:12:49,BronzeTools
12:12:49,12:12:53,MosaicfromSynagogue
12:12:53,12:12:55,GlassOvenVessels
12:12:55,12:19:26,MosaicfromSynagogue
12:19:26,12:19:40,GlassOvenVessels
12:19:40,12:19:45,MosaicfromSynagogue
12:19:45,12:19:54,BronzeTools
12:19:54,12:20:28,MosaicfromSynagogue
12:20:28,12:20:56,ShipEntrance
12:20:56,12:20:58,BronzeTools
12:20:58,12:21:01,DuckBoxIvories
12:21:01,12:27:15,BronzeTools
12:27:15,12:27:37,Phoenicians
12:27:37,12:27:54,CraftsAndArts
12:27:54,12:28:50,ReligionAndCult
12:28:50,12:30:00,CraftsAndArts
12:30:00,12:30:05,GlassOvenVessels
12:30:05,12:30:14,Phoenicians
12:30:14,12:30:58,BronzeTools
12:30:58,12:31:34,MaterialCultures
12:31:34,12:32:21,UpperFloorEntrance
12:32:21,12:33:27,SevenSpecies
12:33:27,12:33:36,UpperFloorEntrance
12:33:36,12:43:13,Coins
12:43:13,12:53:33,ShipFront
12:53:33,12:57:05,EntranceReubenHecht
12:57:05,12:57:22,MaterialCultures
12:57:22,12:57:36,PersianCult
12:57:36,12:57:43,SymbolsJewishMenorah
12:57:43,12:57:45,EntranceReubenHecht

presentations 
11:36:27,11:37:13,SymbolsJewishMenorah,132,System
11:37:26,11:38:09,SymbolsJewishMenorah,131,System,5
11:38:13,11:39:00,SymbolsJewishMenorah,130,System,4
11:43:00,11:44:28,SymbolsJewishMenorah,310,System,4
11:44:41,11:45:56,PersianCult,312,System,5
11:46:03,11:47:06,SymbolsJewishMenorah,313,System
11:49:39,11:49:50,JerusalemPhoto,310,User
11:52:10,11:53:14,ChalcolitePeriod,165,System,5
11:53:55,11:54:53,ChalcolitePeriod,235,System,5
11:54:57,11:56:02,ChalcolitePeriod,236,System,5
11:56:07,11:57:14,ChalcolitePeriod,237,System,4
11:57:25,11:58:26,LeadCoffinMosaic,238,System,4
12:03:47,12:05:02,BronzeTools,190,System,4
12:05:06,12:06:00,BronzeTools,192,System,4
12:06:10,12:07:03,BronzeTools,192,System,4
12:07:13,12:08:30,BronzeTools,193,System,5
12:08:34,12:09:38,BronzeTools,194,System,4
12:13:15,12:14:33,MosaicfromSynagogue,164,System,4
12:14:37,12:15:43,MosaicfromSynagogue,148,System,5
12:15:47,12:16:44,MosaicfromSynagogue,149,System,4
12:16:52,12:17:51,MosaicfromSynagogue,150,System,4
12:17:57,12:19:02,MosaicfromSynagogue,252,System,3
12:27:54,12:28:50,ReligionAndCult,45,System,3
12:32:21,12:33:27,SevenSpecies,304,System,4
12:43:35,12:44:39,ShipFront,125,System,3
12:50:57,12:52:05,ShipFront,125,System,3
12:52:58,12:53:22,ShipFront,63,User

events 
11:36:20,chosenExhibit,41
11:42:54,chosenExhibit,92
11:44:38,chosenExhibit,92
11:50:38,chosenExhibit,91
11:50:52,return from screen
11:51:13,chosenExhibit,91
11:53:47,chosenExhibit,47
12:03:39,chosenExhibit,71
12:13:12,chosenExhibit,67
12:27:19,chosenExhibit,89
12:27:47,chosenExhibit,34
12:32:18,chosenExhibit,85
12:43:17,chosenExhibit,3
12:43:17,return from screen
12:53:25,return from screen
12:57:45,return from screen
