
Positions 
11:26:31,11:26:45,EntranceReubenHecht
11:27:57,11:28:12,SymbolsJewishMenorah
11:28:35,11:28:43,JerusalemPhoto
11:29:35,11:29:42,Phoenicians
11:31:01,11:31:07,CraftsAndArts
11:31:12,11:31:27,MaritimeCommerce
11:31:27,11:31:33,BuildingMethodsAndFacilities
11:31:33,11:31:35,PhoenicianWriting1
11:31:35,11:31:44,BuildingMethodsAndFacilities
11:32:20,11:32:23,PhoenicianWriting1
11:32:23,11:32:30,BuildingMethodsAndFacilities
11:32:30,11:32:53,EverydayPottery
11:32:53,11:33:03,ReligionAndCult
11:33:08,11:33:18,EverydayPottery
11:33:19,11:33:31,WoodenTools
11:33:59,11:34:12,GlassOvenVessels
11:37:36,11:37:39,RomanDivinitiesStatuettes
11:37:39,11:37:47,SymbolsJewishMenorah
11:38:05,11:38:14,JewishCoffins
11:38:15,11:38:23,LeadCoffinMosaic
11:38:58,11:39:06,MaterialCultures

presentations 

events 
11:27:02,chosenExhibit,40
11:27:02,return from screen
11:27:10,open map
11:27:14,open map
11:27:24,return from screen
11:27:24,open map
11:27:26,lookTour
11:29:45,lookTour
11:29:45,getDirections
11:29:54,return from screen
