
Positions 
13:24:53,13:26:48,SymbolsJewishMenorah
13:27:45,13:27:49,PersianCult
13:27:49,13:27:52,JerusalemPhoto
13:27:54,13:29:42,PersianCult
13:30:02,13:30:15,JerusalemPhoto
13:30:18,13:30:39,MaterialCultures
13:31:50,13:32:01,MuseumMotto
13:32:06,13:32:14,DuckBoxIvories
13:32:29,13:32:41,EntranceGallileeRebellion
13:33:00,13:33:03,DuckBoxIvories
13:33:03,13:33:10,EntranceGallileeRebellion
13:33:12,13:34:27,CanaaniteStelae
13:35:34,13:37:09,CanaaniteStelae
13:37:16,13:38:37,DuckBoxIvories
13:40:50,13:40:54,CanaaniteStelae
13:40:54,13:40:57,DuckBoxIvories
13:40:57,13:41:08,CanaaniteStelae
13:41:08,13:42:55,IvoryWomanPhoenician
13:43:09,13:43:19,DuckBoxIvories
13:43:41,13:43:45,IvoryWomanPhoenician
13:43:45,13:43:48,DuckBoxIvories
13:43:48,13:43:55,IvoryWomanPhoenician
13:44:17,13:44:25,DuckBoxIvories
13:44:56,13:46:36,ClayAmphorae
13:46:51,13:47:00,AnimalModels
13:47:55,13:49:06,AnimalModels
13:52:49,13:52:57,ChalcolitePeriod
13:53:45,13:58:00,LeadCoffinMosaic
13:58:14,13:58:16,RomanDivinitiesStatuettes
13:58:16,13:58:22,LeadCoffinMosaic
13:58:22,13:58:25,RomanDivinitiesStatuettes
13:59:35,13:59:38,JewishCoffins
13:59:38,13:59:41,DecoratedDoors
13:59:41,14:02:31,JewishCoffins
14:02:48,14:02:57,MaterialCultures
14:03:18,14:03:30,JewishCoffins
14:04:16,14:04:22,Anthropoids
14:04:22,14:04:24,JerusalemPhoto
14:04:45,14:06:05,Anthropoids
14:06:11,14:06:25,JewishCoffins
14:06:25,14:06:28,LeadCoffinMosaic
14:06:28,14:06:39,ChalcolitePeriod
14:06:51,14:07:01,MaterialCultures
14:08:25,14:08:35,Phoenicians
14:09:24,14:10:45,ImportedPottery
14:10:53,14:11:06,CraftsAndArts
14:11:19,14:11:30,EverydayPottery
14:11:30,14:12:52,WoodenTools
14:15:02,14:16:03,WoodenTools
14:17:19,14:17:22,GlassOvenVessels
14:17:22,14:18:02,MosaicfromSynagogue
14:21:55,14:22:03,ShipEntrance
14:22:26,14:25:26,ShipBack
14:25:40,14:27:07,ShipFront
14:27:08,14:30:00,ShipBack
14:30:22,14:31:46,ShipFront
14:31:47,14:32:25,ShipBack
14:32:31,14:32:34,Pottery
14:32:36,14:32:39,ShipFront
14:32:39,14:32:42,Pottery
14:32:42,14:32:52,ShipEntrance
14:32:59,14:33:10,StoneVesselsBowl
14:33:41,14:33:49,UpperFloorEntrance
14:34:40,14:34:43,Jerusalem
14:34:54,14:35:04,OilLamps
14:35:13,14:35:37,GreeceEgypt
14:37:17,14:37:25,Cyprus
14:38:46,14:39:45,Cyprus
14:42:10,14:42:15,Weights
14:42:15,14:42:30,Coins
14:52:46,14:52:51,MaterialCultures
14:52:51,14:52:58,JerusalemPhoto
14:52:58,14:53:00,PersianCult
14:53:00,14:53:11,JerusalemPhoto
14:53:12,14:53:19,SymbolsJewishMenorah
14:53:19,14:58:58,EntranceReubenHecht

presentations 
13:24:53,13:25:36,SymbolsJewishMenorah,131,System,3,3
13:26:05,13:26:48,SymbolsJewishMenorah,131,System,3,3
13:28:23,13:29:42,PersianCult,311,System,5,3
13:33:36,13:34:27,CanaaniteStelae,146,System,5,3
13:36:10,13:37:09,CanaaniteStelae,147,System,5,3
13:37:43,13:38:37,DuckBoxIvories,151,System,5,3
13:41:50,13:42:55,IvoryWomanPhoenician,155,System,5,3
13:45:29,13:46:36,ClayAmphorae,166,System,5,3
13:47:55,13:49:06,AnimalModels,176,System,3,3
13:54:26,13:55:33,LeadCoffinMosaic,195,System,3,3
13:55:45,13:56:52,LeadCoffinMosaic,196,System,5,3
13:57:05,13:58:00,LeadCoffinMosaic,198,System,5,3
13:59:59,14:01:05,JewishCoffins,171,System,5,3
14:01:11,14:02:31,JewishCoffins,169,System,5,3
14:05:03,14:06:05,Anthropoids,182,System,3,3
14:09:39,14:10:45,ImportedPottery,38,System,3,3
14:11:39,14:12:52,WoodenTools,186,System,5,3
14:15:02,14:16:03,WoodenTools,187,System,5,3
14:22:48,14:23:52,ShipBack,71,System,5,3
14:24:14,14:24:18,ShipBack,72,User,3,3
14:24:21,14:25:00,ShipBack,70,User,5,3
14:25:07,14:25:18,ShipBack,69,User,3,3
14:25:23,14:25:26,ShipBack,68,User,3,3
14:26:03,14:27:07,ShipFront,63,System,3,3
14:27:25,14:28:09,ShipBack,73,System,5,3
14:28:16,14:30:00,ShipBack,74,System,5,3
14:30:43,14:31:46,ShipFront,57,System,5,3
14:38:46,14:39:45,Cyprus,271,System,5,3

events 
13:28:06,chosenExhibit,92
13:30:30,chosenExhibit,91
13:33:20,chosenExhibit,50
13:36:02,chosenExhibit,50
13:37:19,chosenExhibit,49
13:41:34,chosenExhibit,51
13:45:12,chosenExhibit,52
13:47:43,chosenExhibit,54
13:54:19,chosenExhibit,63
13:59:44,chosenExhibit,62
14:04:21,chosenExhibit,61
14:04:47,chosenExhibit,61
14:09:33,chosenExhibit,31
14:11:33,chosenExhibit,68
14:11:33,open map
14:22:34,chosenExhibit,6
14:25:43,chosenExhibit,3
14:27:20,chosenExhibit,7
14:30:27,chosenExhibit,1
14:38:41,chosenExhibit,80
14:42:15,open map
14:52:19,return from screen
14:53:41,return from screen
