
Positions 
13:23:38,13:23:40,SymbolsJewishMenorah
13:23:40,13:24:14,EntranceReubenHecht
13:24:18,13:25:53,SymbolsJewishMenorah
13:28:44,13:28:50,SymbolsJewishMenorah
13:31:16,13:31:25,PersianCult
13:32:24,13:32:45,JerusalemPhoto
13:35:10,13:35:12,DecoratedDoors
13:35:12,13:35:19,JerusalemPhoto
13:35:49,13:36:02,MaterialCultures
13:37:17,13:37:22,MuseumMotto
13:37:22,13:37:32,MaterialCultures
13:38:28,13:38:35,LeadCoffinMosaic
13:38:47,13:41:07,JewishCoffins
13:41:08,13:43:25,Anthropoids
13:48:33,13:48:37,MenorahJewishEpigraphy
13:51:17,13:51:44,JewishCoffins
13:51:58,13:52:03,RomanDivinitiesStatuettes
13:53:19,13:53:23,JewishCoffins
13:53:23,13:53:33,RomanDivinitiesStatuettes
13:53:33,13:53:36,JewishCoffins
13:53:36,13:53:38,RomanDivinitiesStatuettes
13:53:38,13:53:44,JewishCoffins
13:56:35,13:56:38,RomanDivinitiesStatuettes
14:02:16,14:02:21,LeadCoffinMosaic
14:02:39,14:02:41,AnimalModels
14:08:22,14:08:24,DuckBoxIvories
14:08:24,14:08:28,AnimalModels
14:08:28,14:09:20,DuckBoxIvories
14:10:05,14:10:14,EntranceGallileeRebellion
14:10:27,14:10:30,CanaaniteStelae
14:10:30,14:10:32,DuckBoxIvories
14:11:14,14:11:22,DuckBoxIvories
14:11:23,14:11:26,EntranceGallileeRebellion
14:11:26,14:11:46,DuckBoxIvories
14:11:46,14:11:49,EntranceGallileeRebellion
14:12:21,14:12:26,BronzeTools
14:13:00,14:13:07,ShipEntrance
14:13:07,14:13:53,ShipFront
14:14:42,14:14:44,MaritimeArcheology
14:14:44,14:14:46,ShipFront
14:14:46,14:14:48,Pottery
14:14:48,14:15:28,ShipFront
14:15:41,14:15:43,Pottery
14:15:43,14:15:45,ShipBack
14:15:45,14:15:59,ShipFront
14:15:59,14:16:22,ShipBack
14:16:42,14:16:45,Pottery
14:16:47,14:16:49,ShipBack
14:16:53,14:17:05,ShipFront
14:17:06,14:17:09,ShipEntrance
14:17:09,14:17:11,ShipFront
14:17:11,14:17:17,ShipEntrance
14:17:17,14:17:20,ShipFront
14:17:20,14:17:34,ShipEntrance
14:17:54,14:17:57,StoneVesselsBowl
14:18:23,14:18:44,GlassOvenVessels
14:18:44,14:18:51,MosaicfromSynagogue
14:19:09,14:19:17,GlassOvenVessels
14:19:17,14:19:20,MosaicfromSynagogue
14:19:20,14:19:45,GlassOvenVessels
14:20:07,14:20:14,Phoenicians
14:20:50,14:21:05,MaterialCultures
14:21:09,14:21:17,PersianCult
14:21:17,14:21:24,JewishCoffins
14:21:24,14:21:28,SymbolsJewishMenorah
14:21:28,14:21:51,EntranceReubenHecht

presentations 
13:39:48,13:41:07,JewishCoffins,169,System,5,2
13:41:32,13:42:22,Anthropoids,181,System,5,2
13:42:35,13:43:25,Anthropoids,184,System,5,2

events 
13:20:14,lookTour
13:21:43,getDirections
13:28:44,lookTour
13:28:50,return from screen
13:39:27,getDirections
13:39:27,return from screen
13:39:38,chosenExhibit,62
13:41:21,chosenExhibit,61
13:41:21,return from screen
13:43:38,lookTour
13:44:36,getDirections
13:44:36,lookTour
13:44:50,open map
13:44:56,return from screen
14:22:16,return from screen
