
Positions 
13:00:07,13:02:01,SymbolsJewishMenorah
13:02:22,13:02:31,EntranceReubenHecht
13:02:31,13:02:39,SymbolsJewishMenorah
13:02:52,13:02:55,MaterialCultures
13:04:25,13:04:44,ShipFront
13:04:44,13:04:49,ShipBack
13:04:49,13:07:06,ShipFront
13:07:18,13:09:35,ShipBack
13:10:40,13:10:42,ShipFront
13:11:27,13:11:32,ShipFront
13:11:38,13:11:41,ShipEntrance
13:11:41,13:11:46,ShipFront
13:13:00,13:13:19,StairsToBathroom
13:18:18,13:18:20,EntranceGallileeRebellion
13:19:08,13:19:16,DuckBoxIvories
13:19:26,13:19:31,CanaaniteStelae
13:20:01,13:20:03,AnimalModels
13:20:45,13:20:47,IvoryWomanPhoenician
13:20:48,13:20:57,ClayAmphorae
13:22:25,13:22:37,JewishCoffins
13:24:35,13:24:45,JewishCoffins
13:24:45,13:24:47,JerusalemPhoto
13:24:47,13:26:15,Anthropoids
13:26:34,13:26:39,JewishCoffins
13:27:06,13:27:34,LeadCoffinMosaic
13:28:06,13:28:18,MaterialCultures
13:28:18,13:28:47,ChalcolitePeriod
13:44:29,13:45:18,EntranceReubenHecht

presentations 

events 
13:00:07,return from screen
13:02:47,chosenExhibit,41
13:08:00,chosenExhibit,6
13:26:32,chosenExhibit,59
