
Positions 
14:46:08,14:46:34,SymbolsJewishMenorah
14:47:11,14:47:28,PersianCult
14:47:33,14:47:41,JerusalemPhoto
14:47:41,14:47:49,SymbolsJewishMenorah
14:47:50,14:47:53,PersianCult
14:47:54,14:48:17,SymbolsJewishMenorah
14:48:17,14:49:02,PersianCult
14:49:02,14:49:11,JerusalemPhoto
14:51:56,14:52:12,MaterialCultures
14:52:12,14:52:29,Phoenicians
14:52:42,14:52:49,CraftsAndArts
14:52:49,14:52:54,ReligionAndCult
14:52:54,14:53:48,CraftsAndArts
14:53:49,14:53:56,BuildingMethodsAndFacilities
14:53:56,14:54:01,EverydayPottery
14:54:31,14:54:35,MaritimeCommerce
14:54:35,14:55:03,BuildingMethodsAndFacilities
14:55:03,14:55:10,EverydayPottery
14:55:10,14:55:12,BurialTradition2
14:55:12,14:55:21,EverydayPottery
14:55:29,14:55:33,BurialTradition2
14:55:33,14:55:37,EverydayPottery
14:56:21,14:56:25,WoodenTools
14:56:25,14:56:30,EverydayPottery
14:56:30,14:56:39,ReligionAndCult
14:56:39,14:56:42,GlassOvenVessels
14:56:42,14:56:49,EverydayPottery
14:56:49,14:57:56,WoodenTools
14:59:29,14:59:38,MosaicfromSynagogue
15:00:08,15:00:12,StoneVesselsBowl
15:00:24,15:00:30,BronzeTools
15:00:30,15:00:39,StoneVesselsBowl
15:00:53,15:00:56,ShipEntrance
15:00:56,15:01:08,ShipFront
15:01:17,15:01:25,Pottery
15:02:58,15:03:01,MaritimeArcheology
15:03:01,15:03:10,CarpenterTools
15:03:10,15:03:44,Pottery
15:03:44,15:03:50,CarpenterTools
15:04:07,15:04:09,Pottery
15:04:09,15:04:12,CarpenterTools
15:04:12,15:04:26,Pottery
15:04:26,15:04:30,CarpenterTools
15:04:30,15:04:34,Pottery
15:04:34,15:04:47,CarpenterTools
15:04:47,15:04:51,Pottery
15:05:06,15:05:48,CarpenterTools
15:05:48,15:06:18,Pottery
15:06:28,15:06:33,ShipFront
15:06:33,15:06:40,ShipEntrance
15:06:40,15:06:48,ShipFront
15:07:26,15:07:38,ShipEntrance
15:07:46,15:07:52,ShipFront
15:08:32,15:08:36,ShipEntrance
15:11:23,15:11:30,StairsToBathroom
15:13:53,15:14:02,EntranceGallileeRebellion
15:14:09,15:14:14,MuseumMotto

presentations 
14:46:08,14:46:34,SymbolsJewishMenorah,130,User,5,3
14:53:14,14:53:48,CraftsAndArts,44,User,5,3

events 
14:46:01,chosenExhibit,41
14:46:01,return from screen
14:46:46,open map
14:47:07,return from screen
14:52:23,chosenExhibit,89
14:53:07,chosenExhibit,33
14:53:56,open map
14:54:11,return from screen
