
Positions 
13:01:10,13:01:13,PersianCult
13:02:17,13:02:20,SymbolsJewishMenorah
13:02:24,13:02:35,EntranceReubenHecht
13:02:35,13:02:39,SymbolsJewishMenorah
13:05:04,13:05:10,MenorahJewishEpigraphy
13:05:55,13:06:00,PersianCult
13:06:28,13:06:37,JerusalemPhoto
13:06:37,13:06:46,PersianCult
13:07:00,13:07:07,JerusalemPhoto
13:07:35,13:07:39,PersianCult
13:07:59,13:08:05,JerusalemPhoto
13:08:10,13:08:24,MaterialCultures
13:08:43,13:08:52,LeadCoffinMosaic
13:11:28,13:14:05,LeadCoffinMosaic
13:16:53,13:17:54,LeadCoffinMosaic
13:18:21,13:18:26,JewishCoffins
13:19:03,13:19:16,LeadCoffinMosaic
13:25:01,13:25:11,LeadCoffinMosaic
13:25:11,13:25:17,JewishCoffins
13:25:55,13:25:59,LeadCoffinMosaic
13:26:28,13:26:33,JewishCoffins
13:27:18,13:27:24,Anthropoids
13:50:41,13:50:57,SymbolsJewishMenorah
13:52:04,13:52:08,PersianCult
13:53:08,13:53:14,JerusalemPhoto
13:53:26,13:53:30,MaterialCultures
13:55:22,13:55:26,Coins
13:55:33,13:55:40,Jerusalem

presentations 
13:11:28,13:11:30,LeadCoffinMosaic,197,System,5,2
13:11:33,13:11:35,LeadCoffinMosaic,197,System,5,2
13:12:01,13:12:02,LeadCoffinMosaic,197,System,5,2
13:12:09,13:12:58,LeadCoffinMosaic,197,System,5,2
13:13:08,13:14:05,LeadCoffinMosaic,196,User,5,2
13:16:53,13:17:54,LeadCoffinMosaic,196,System,5,2

events 
13:11:17,return from screen
13:11:17,chosenExhibit,63
13:11:59,chosenExhibit,63
13:27:27,chosenExhibit,61
13:27:27,return from screen
13:28:06,chosenExhibit,61
13:58:11,chosenExhibit,81
