
Positions 
12:42:19,12:42:37,EntranceReubenHecht
12:44:32,12:44:43,EntranceReubenHecht
12:44:43,12:45:44,SymbolsJewishMenorah
12:46:59,12:47:12,PersianCult
12:47:12,12:47:18,SymbolsJewishMenorah
12:47:39,12:47:44,PersianCult
12:48:13,12:48:18,SymbolsJewishMenorah
12:48:37,12:48:42,PersianCult
12:48:42,12:48:45,JerusalemPhoto
12:48:45,12:48:47,PersianCult
12:48:47,12:48:50,JerusalemPhoto
12:48:50,12:48:55,PersianCult
12:48:55,12:48:57,JerusalemPhoto
12:49:16,12:51:13,PersianCult
12:51:14,12:51:30,JerusalemPhoto
12:51:30,12:51:34,PersianCult
12:51:34,12:51:42,JerusalemPhoto
12:51:42,12:51:49,PersianCult
12:51:53,12:51:57,JerusalemPhoto
12:52:04,12:52:21,PersianCult
12:53:01,12:53:05,JerusalemPhoto
12:54:22,12:54:46,PersianCult
12:55:07,12:55:09,SymbolsJewishMenorah
12:55:11,12:55:33,PersianCult
12:56:19,12:56:31,MaterialCultures
12:59:36,13:01:20,Phoenicians
13:02:35,13:02:38,ImportedPottery
13:03:21,13:03:35,MaritimeCommerce
13:03:40,13:03:49,ImportedPottery
13:03:50,13:03:52,BuildingMethodsAndFacilities
13:03:52,13:04:41,CraftsAndArts
13:04:55,13:05:01,ReligionAndCult
13:05:31,13:06:43,PhoenicianWriting1
13:06:55,13:08:12,BurialTradition2
13:08:47,13:08:51,BuildingMethodsAndFacilities
13:09:05,13:09:14,BurialTradition2
13:10:28,13:11:10,PhoenicianWriting1
13:11:39,13:11:42,ReligionAndCult
13:11:42,13:11:48,CraftsAndArts
13:11:58,13:12:05,GlassOvenVessels
13:12:43,13:12:45,ReligionAndCult
13:12:45,13:12:49,EverydayPottery
13:13:10,13:13:14,WoodenTools
13:13:52,13:13:56,PhoenicianWriting1
13:14:28,13:14:41,WoodenTools
13:14:41,13:14:45,PhoenicianWriting1
13:14:58,13:15:04,WoodenTools
13:17:10,13:17:15,GlassOvenVessels
13:18:38,13:18:51,MosaicfromSynagogue
13:19:20,13:19:22,GlassOvenVessels
13:19:22,13:20:04,MosaicfromSynagogue
13:23:18,13:23:21,GlassOvenVessels
13:24:07,13:24:12,BronzeTools
13:26:31,13:26:38,ShipEntrance
13:29:54,13:29:58,StoneVesselsBowl
13:31:10,13:31:17,EntranceGallileeRebellion
13:31:28,13:31:42,DuckBoxIvories
13:31:47,13:31:59,CanaaniteStelae
13:34:07,13:34:15,DuckBoxIvories
13:34:24,13:34:28,CanaaniteStelae
13:35:04,13:35:08,DuckBoxIvories
13:35:44,13:35:49,IvoryWomanPhoenician
13:35:53,13:35:59,CanaaniteStelae
13:36:05,13:36:09,IvoryWomanPhoenician
13:37:00,13:37:06,ClayAmphorae
13:40:13,13:40:17,AnimalModels
13:44:14,13:44:22,LeadCoffinMosaic
13:44:22,13:44:57,RomanDivinitiesStatuettes
13:45:02,13:45:05,JewishCoffins
13:45:05,13:45:15,RomanDivinitiesStatuettes
13:45:22,13:45:36,JewishCoffins
13:45:36,13:45:52,RomanDivinitiesStatuettes
13:45:59,13:46:36,JewishCoffins
13:46:38,13:46:40,MenorahJewishEpigraphy
13:46:40,13:46:42,JewishCoffins
13:46:42,13:46:46,RomanDivinitiesStatuettes
13:46:46,13:46:50,MenorahJewishEpigraphy
13:47:03,13:47:15,JewishCoffins
13:47:15,13:47:18,MenorahJewishEpigraphy
13:47:18,13:47:21,JewishCoffins
13:47:21,13:47:29,MenorahJewishEpigraphy
13:47:29,13:47:31,Anthropoids
13:47:31,13:47:47,MenorahJewishEpigraphy
13:47:50,13:47:58,Anthropoids
13:47:58,13:48:00,PersianCult
13:48:00,13:48:10,Anthropoids
13:48:14,13:48:16,DecoratedDoors
13:48:16,13:48:20,Anthropoids
13:48:21,13:48:32,JewishCoffins
13:48:32,13:48:38,RomanDivinitiesStatuettes
13:48:40,13:48:47,LeadCoffinMosaic
13:50:45,13:50:50,UpperFloorEntrance
13:51:14,13:51:20,Coins
13:51:20,13:51:26,Jerusalem
13:54:28,13:54:38,TempleMount
13:55:35,13:55:39,Jerusalem
13:56:02,13:56:07,UpperFloorEntrance
13:56:23,13:56:33,MaterialCultures
13:59:13,13:59:16,GlassOvenVessels
13:59:16,13:59:19,MosaicfromSynagogue
13:59:32,13:59:42,ShipEntrance
13:59:59,14:00:11,ShipBack
14:00:41,14:00:48,ShipEntrance
14:02:47,14:03:02,ShipFront
14:03:02,14:03:04,Pottery
14:03:04,14:03:27,ShipFront
14:03:27,14:03:35,ShipBack
14:03:35,14:04:04,ShipFront
14:04:04,14:05:36,ShipBack
14:06:29,14:06:34,Pottery
14:06:34,14:06:54,ShipFront
14:06:54,14:06:57,Pottery
14:06:57,14:07:12,ShipFront
14:07:12,14:07:20,ShipEntrance
