
Positions 
13:44:54,13:45:01,SymbolsJewishMenorah
13:45:01,13:45:04,EntranceReubenHecht
13:45:04,13:46:31,SymbolsJewishMenorah
13:46:31,13:46:36,JerusalemPhoto
13:46:36,13:46:46,PersianCult
13:47:08,13:48:25,JerusalemPhoto
13:48:53,13:48:58,Phoenicians
13:48:58,13:49:01,MaterialCultures
13:49:01,13:49:08,Phoenicians
13:50:51,13:50:53,BronzeTools
13:52:29,13:54:57,BronzeTools
13:54:57,13:55:07,MosaicfromSynagogue
13:55:07,13:55:12,ShipEntrance
13:55:35,13:55:41,StoneVesselsBowl
13:56:58,13:57:22,EntranceGallileeRebellion
14:01:03,14:01:05,MuseumMotto
14:01:05,14:01:07,JerusalemPhoto
14:01:22,14:01:46,MaterialCultures
14:01:46,14:01:51,JerusalemPhoto
14:01:58,14:02:01,SymbolsJewishMenorah
14:02:14,14:02:16,EntranceReubenHecht
14:02:16,14:02:20,SymbolsJewishMenorah
14:02:20,14:02:35,EntranceReubenHecht

presentations 
13:45:47,13:46:31,SymbolsJewishMenorah,131,System,5,5
13:47:26,13:48:25,JerusalemPhoto,137,System,4,5
13:52:29,13:53:36,BronzeTools,191,System,4,5
13:53:53,13:54:57,BronzeTools,194,System

events 
13:45:28,chosenExhibit,41
13:47:10,chosenExhibit,44
13:51:37,return from screen
13:52:26,chosenExhibit,71
14:02:20,return from screen
