
Positions 
10:20:03,10:20:14,JerusalemPhoto
10:21:57,10:22:02,Phoenicians
10:23:51,10:24:05,BuildingMethodsAndFacilities
10:25:00,10:25:43,PhoenicianWriting1
10:25:54,10:25:56,BurialTradition2
10:25:56,10:26:40,BuildingMethodsAndFacilities
10:26:47,10:26:53,BurialTradition2
10:27:45,10:27:53,BuildingMethodsAndFacilities
10:27:53,10:28:03,CraftsAndArts
10:28:36,10:28:39,PhoenicianWriting1
10:28:39,10:28:41,WoodenTools
10:28:41,10:29:07,PhoenicianWriting1
10:29:07,10:29:29,WoodenTools
10:30:53,10:31:03,GlassOvenVessels
10:31:25,10:31:34,Phoenicians
10:32:33,10:32:36,MaterialCultures
10:32:36,10:32:40,Phoenicians
10:33:04,10:33:11,MaterialCultures
10:33:16,10:33:25,MuseumMotto
10:34:11,10:34:18,JewishCoffins
10:34:53,10:35:01,Anthropoids
10:35:44,10:35:49,MenorahJewishEpigraphy
10:36:03,10:36:10,JewishCoffins
10:37:54,10:38:00,AnimalModels
10:40:20,10:40:28,DuckBoxIvories
10:41:46,10:41:51,EntranceGallileeRebellion
10:48:45,10:48:50,ShipFront
10:49:19,10:49:25,ShipEntrance
10:57:41,11:03:06,EntranceReubenHecht
11:03:06,11:03:11,Elevator2
11:03:11,11:04:29,Gems
11:05:51,11:05:56,Jerusalem
11:07:22,11:07:42,UpperFloorEntrance
11:08:15,11:08:31,JerusalemPhoto
11:08:33,11:08:41,PersianCult
11:08:41,11:08:51,SymbolsJewishMenorah
11:08:51,11:09:00,EntranceReubenHecht

presentations 
10:57:57,10:59:08,EntranceReubenHecht,129,System,5,3
10:59:14,11:01:15,EntranceReubenHecht,319,System,3,3
11:03:24,11:04:29,Gems,295,System

events 
10:22:53,chosenExhibit,89
10:22:53,return from screen
10:23:56,chosenExhibit,19
10:37:34,chosenExhibit,62
10:49:46,chosenExhibit,88
10:57:52,chosenExhibit,40
10:57:52,return from screen
11:03:16,chosenExhibit,79
