
Positions 
11:49:36,11:49:38,SymbolsJewishMenorah
11:49:53,11:49:59,PersianCult
11:51:10,11:52:33,PersianCult
11:52:34,11:52:37,JerusalemPhoto
11:52:37,11:52:41,SymbolsJewishMenorah
11:52:41,11:52:50,PersianCult
11:52:50,11:52:58,JerusalemPhoto
11:55:22,11:55:45,LeadCoffinMosaic
11:55:53,11:55:56,RomanDivinitiesStatuettes
11:55:56,11:55:58,JewishCoffins
11:55:58,11:56:02,RomanDivinitiesStatuettes
11:56:04,11:56:10,MenorahJewishEpigraphy
11:56:14,11:56:16,Anthropoids
11:56:49,11:57:52,JewishCoffins
11:58:04,11:58:50,Anthropoids
11:58:50,11:59:49,JewishCoffins
12:02:23,12:02:28,DuckBoxIvories
12:02:28,12:02:30,CanaaniteStelae
12:09:41,12:09:47,ShipEntrance
12:12:15,12:12:28,WoodenTools
12:12:30,12:12:38,EverydayPottery
12:12:44,12:12:50,GlassOvenVessels
12:13:17,12:13:24,CraftsAndArts
12:13:54,12:14:02,ImportedPottery
12:14:07,12:14:22,CraftsAndArts
12:14:26,12:14:40,Phoenicians
12:15:01,12:15:19,MaterialCultures
12:15:19,12:15:26,Phoenicians
12:15:55,12:15:59,EverydayPottery
12:15:59,12:16:09,WoodenTools
12:16:34,12:16:48,ShipEntrance
12:16:51,12:17:33,ShipFront
12:17:35,12:17:38,ShipBack
12:17:38,12:18:53,ShipFront
12:21:43,12:22:28,Pottery
12:23:11,12:23:14,CarpenterTools
12:23:14,12:23:16,Pottery
12:23:24,12:23:33,CarpenterTools
12:23:51,12:24:18,Pottery
12:24:40,12:24:46,ShipFront
12:25:28,12:25:38,EntranceGallileeRebellion
12:25:52,12:26:04,MuseumMotto
12:26:31,12:26:39,UpperFloorEntrance

presentations 
11:51:10,11:52:33,PersianCult,314,System,5,3
11:56:49,11:57:52,JewishCoffins,170,System,5,3
12:17:47,12:18:53,ShipFront,54,User,5,3

events 
11:51:00,chosenExhibit,93
11:56:41,chosenExhibit,62
12:10:42,chosenExhibit,88
12:17:34,chosenExhibit,1
12:17:41,chosenExhibit,1
12:40:53,chosenExhibit,85
12:40:53,return from screen
12:41:01,open map
