
Positions 
14:37:48,14:38:06,EntranceReubenHecht
14:38:08,14:41:59,SymbolsJewishMenorah
14:43:06,14:43:09,PersianCult
14:44:02,14:47:14,PersianCult
14:47:38,14:47:43,JerusalemPhoto
14:48:08,14:48:19,MaterialCultures
14:48:28,14:49:36,JerusalemPhoto
14:50:30,14:51:17,JerusalemPhoto
14:51:33,14:51:55,MaterialCultures
14:55:12,15:00:53,CraftsAndArts
15:00:53,15:01:13,PhoenicianWriting1
15:01:13,15:01:30,BurialTradition2
15:04:05,15:04:26,PhoenicianWriting1
15:04:26,15:04:32,EverydayPottery
15:04:32,15:06:16,PhoenicianWriting1
15:06:17,15:07:33,ReligionAndCult
15:07:49,15:07:52,Phoenicians
15:07:56,15:09:58,MaterialCultures
15:10:35,15:10:46,DuckBoxIvories
15:12:55,15:13:23,AnimalModels
15:17:34,15:17:54,EntranceGallileeRebellion
15:23:42,15:23:45,ShipEntrance
15:23:45,15:24:01,ShipFront
15:25:02,15:26:07,ShipFront
15:28:28,15:28:35,ShipEntrance
15:29:20,15:29:27,BronzeTools
15:29:44,15:29:53,Phoenicians
15:30:44,15:30:47,MaterialCultures
15:33:19,15:33:24,TempleMount
15:37:04,15:38:08,TempleMount
15:38:09,15:38:36,MaterialCultures
15:38:36,15:39:03,Phoenicians
15:48:18,15:48:22,MaterialCultures
15:48:39,15:48:42,Phoenicians
15:48:46,15:48:52,MaterialCultures
15:49:15,15:49:31,JerusalemPhoto
15:49:41,15:49:46,SymbolsJewishMenorah
15:50:00,15:51:50,EntranceReubenHecht

presentations 
14:38:30,14:38:49,SymbolsJewishMenorah,130,User,5,5
14:39:15,14:40:02,SymbolsJewishMenorah,130,System,5,5
14:40:11,14:40:55,SymbolsJewishMenorah,131,System,5,5
14:41:13,14:41:59,SymbolsJewishMenorah,132,System,5,5
14:44:02,14:45:20,PersianCult,310,System,4,5
14:45:57,14:47:14,PersianCult,311,System,4,5
14:48:36,14:49:36,JerusalemPhoto,137,System,5,5
14:50:30,14:51:17,JerusalemPhoto,138,System,5,5
14:55:52,14:56:45,CraftsAndArts,46,System,5,5
14:57:55,14:59:05,CraftsAndArts,112,System,5,5
14:59:36,15:00:53,CraftsAndArts,111,User,5,5
15:05:00,15:06:16,PhoenicianWriting1,24,System,5,-5
15:06:48,15:07:33,ReligionAndCult,1,User,5,-5
15:08:45,15:09:58,MaterialCultures,165,System,5,-5
15:25:02,15:26:07,ShipFront,63,System,4,-5
15:37:04,15:38:08,TempleMount,276,System,4,-5

events 
14:35:19,return from screen
14:35:19,return from screen
14:38:24,chosenExhibit,41
14:43:56,chosenExhibit,92
14:48:30,chosenExhibit,44
14:55:45,chosenExhibit,35
14:57:17,chosenExhibit,33
15:01:36,chosenExhibit,25
15:04:55,chosenExhibit,23
15:06:43,chosenExhibit,14
15:08:39,chosenExhibit,91
15:24:58,chosenExhibit,3
15:36:59,chosenExhibit,74
15:50:00,return from screen
