
Positions 
13:37:05,13:37:26,EntranceReubenHecht
13:37:46,13:39:16,SymbolsJewishMenorah
13:42:24,13:42:28,PersianCult
13:43:51,13:45:15,PersianCult
13:45:24,13:45:43,JerusalemPhoto
13:48:18,13:48:20,EntranceReubenHecht
13:48:29,13:48:56,JerusalemPhoto
13:48:56,13:49:02,PersianCult
13:49:02,13:49:30,JerusalemPhoto
13:50:11,13:50:17,ChalcolitePeriod
13:50:20,13:50:26,JerusalemPhoto
13:50:39,13:50:42,Phoenicians
13:50:42,13:50:50,MaterialCultures
13:50:50,13:50:53,Phoenicians
13:50:53,13:52:59,MaterialCultures
13:53:00,13:53:05,Phoenicians
13:53:08,13:53:10,ReligionAndCult
13:53:10,13:54:28,CraftsAndArts
13:54:29,13:54:36,ImportedPottery
13:54:36,13:54:38,MaritimeCommerce
13:54:38,13:54:42,BuildingMethodsAndFacilities
13:54:42,13:55:12,MaritimeCommerce
13:55:12,13:55:14,BuildingMethodsAndFacilities
13:55:14,13:55:16,PhoenicianWriting1
13:55:16,13:55:59,BurialTradition2
13:55:59,13:56:40,PhoenicianWriting1
13:57:27,13:57:29,EverydayPottery
13:57:31,13:57:33,PhoenicianWriting1
13:57:33,13:57:40,ReligionAndCult
13:57:41,13:57:43,CraftsAndArts
13:57:43,13:58:05,MaritimeCommerce
13:58:28,13:58:33,ImportedPottery
13:58:38,13:58:44,MaritimeCommerce
13:58:44,13:58:48,BuildingMethodsAndFacilities
13:58:48,13:58:50,ReligionAndCult
13:58:50,13:59:22,CraftsAndArts
13:59:22,13:59:27,ImportedPottery
13:59:27,13:59:30,CraftsAndArts
13:59:42,13:59:54,MaterialCultures
13:59:54,14:00:01,MuseumMotto
14:00:01,14:00:03,ChalcolitePeriod
14:00:03,14:00:05,MuseumMotto
14:00:05,14:01:34,ChalcolitePeriod
14:02:07,14:02:13,AnimalModels
14:02:16,14:02:21,ChalcolitePeriod
14:02:28,14:02:44,MaterialCultures
14:02:49,14:02:56,Phoenicians
14:03:07,14:03:15,MaterialCultures
14:03:20,14:03:27,PersianCult
14:03:27,14:03:34,SymbolsJewishMenorah
14:03:34,14:03:52,EntranceReubenHecht
14:07:58,14:08:03,SymbolsJewishMenorah
14:08:03,14:08:05,PersianCult
14:08:05,14:08:07,JerusalemPhoto
14:08:07,14:08:09,PersianCult
14:08:09,14:08:14,JerusalemPhoto
14:08:14,14:08:29,MaterialCultures
14:09:00,14:09:07,BronzeTools
14:12:58,14:13:01,GlassOvenVessels
14:13:01,14:14:17,BronzeTools
14:14:24,14:14:28,MosaicfromSynagogue
14:14:36,14:14:43,GlassOvenVessels
14:14:43,14:16:11,MosaicfromSynagogue
14:16:12,14:16:21,EverydayPottery
14:17:08,14:17:13,ShipEntrance
14:22:02,14:23:21,ShipFront
14:23:29,14:24:06,ShipBack
14:24:13,14:24:17,Pottery
14:24:17,14:24:20,ShipBack
14:24:25,14:24:28,Pottery
14:24:28,14:24:32,ShipBack
14:25:00,14:25:07,Pottery
14:25:56,14:25:59,ShipBack
14:25:59,14:26:12,ShipFront
14:26:14,14:26:20,ShipEntrance
14:26:24,14:26:48,ShipFront
14:26:48,14:26:59,ShipEntrance
14:27:20,14:27:24,ShipFront
14:27:24,14:27:28,ShipEntrance
14:34:49,14:35:08,Coins
14:36:29,14:36:41,Jerusalem
14:36:41,14:36:43,GreeceEgypt
14:36:43,14:36:58,Cyprus
14:36:58,14:37:00,GreeceEgypt
14:37:09,14:37:14,Cyprus
14:37:14,14:37:17,Jerusalem
14:37:17,14:37:20,Cyprus
14:37:46,14:38:00,Gems
14:38:20,14:38:27,Weights
14:38:27,14:38:40,Coins
14:40:00,14:40:11,UpperFloorEntrance
14:40:21,14:40:38,MaterialCultures
14:40:38,14:40:41,JerusalemPhoto
14:40:41,14:40:49,PersianCult
14:40:49,14:41:00,SymbolsJewishMenorah
14:41:00,14:41:09,EntranceReubenHecht

presentations 
13:37:05,13:37:26,EntranceReubenHecht,128,User,3,-3
13:38:28,13:39:16,SymbolsJewishMenorah,130,User,5,-3
13:43:51,13:45:15,PersianCult,314,System,5,-3
13:51:46,13:52:59,MaterialCultures,165,System,5,-3
13:53:35,13:54:28,CraftsAndArts,115,User,5,-3
14:00:31,14:01:34,ChalcolitePeriod,237,System,5,-3
14:13:18,14:14:17,BronzeTools,191,System,5,-3
14:14:53,14:16:05,MosaicfromSynagogue,164,System,5,-3
14:16:07,14:16:11,MosaicfromSynagogue,148,User,5,-3
14:22:23,14:23:21,ShipFront,52,System,5,-3
14:23:44,14:24:06,ShipBack,64,User,5,-3

events 
13:37:04,return from screen
13:37:04,chosenExhibit,39
13:38:21,chosenExhibit,41
13:38:21,return from screen
13:43:38,chosenExhibit,93
13:45:24,return from screen
13:50:47,chosenExhibit,91
13:50:58,chosenExhibit,91
13:50:59,return from screen
13:51:43,chosenExhibit,91
13:53:28,chosenExhibit,34
13:58:40,chosenExhibit,29
14:00:10,chosenExhibit,47
14:00:10,return from screen
14:13:10,chosenExhibit,71
14:14:49,chosenExhibit,67
14:22:15,chosenExhibit,1
14:23:34,chosenExhibit,4
14:29:54,chosenExhibit,88
14:41:00,return from screen
