
Positions 
12:57:30,12:58:15,SymbolsJewishMenorah
12:59:43,13:01:17,PersianCult
13:01:36,13:01:42,JerusalemPhoto
13:02:25,13:02:27,PersianCult
13:02:33,13:02:44,JerusalemPhoto
13:02:44,13:02:54,PersianCult
13:02:57,13:03:09,JerusalemPhoto
13:03:09,13:03:11,PersianCult
13:03:11,13:03:40,JerusalemPhoto
13:03:50,13:05:16,MaterialCultures
13:05:44,13:05:51,Phoenicians
13:05:51,13:06:27,MaterialCultures
13:06:27,13:06:33,Phoenicians
13:07:33,13:07:37,CraftsAndArts
13:07:50,13:09:37,Phoenicians
13:10:30,13:10:33,CraftsAndArts
13:10:39,13:11:05,Phoenicians
13:11:33,13:11:43,CraftsAndArts
13:11:53,13:11:56,MaritimeCommerce
13:11:58,13:13:07,ImportedPottery
13:13:30,13:13:35,CraftsAndArts
13:13:35,13:13:38,MaritimeCommerce
13:13:53,13:15:15,PhoenicianWriting1
13:15:16,13:15:30,BuildingMethodsAndFacilities
13:15:30,13:15:32,BurialTradition2
13:15:32,13:15:36,EverydayPottery
13:15:36,13:15:54,BuildingMethodsAndFacilities
13:15:54,13:15:56,EverydayPottery
13:15:56,13:15:59,BuildingMethodsAndFacilities
13:15:59,13:16:02,EverydayPottery
13:16:02,13:16:06,BuildingMethodsAndFacilities
13:16:06,13:16:15,PhoenicianWriting1
13:17:34,13:17:48,BurialTradition2
13:17:48,13:18:14,PhoenicianWriting1
13:20:13,13:21:17,EverydayPottery
13:21:18,13:21:28,PhoenicianWriting1
13:21:30,13:21:33,ReligionAndCult
13:21:36,13:21:40,MaritimeCommerce
13:21:50,13:21:53,BuildingMethodsAndFacilities
13:21:53,13:22:21,MaritimeCommerce
13:23:49,13:23:55,PhoenicianWriting1
13:23:55,13:23:59,BuildingMethodsAndFacilities
13:23:59,13:24:01,PhoenicianWriting1
13:24:01,13:24:07,BuildingMethodsAndFacilities
13:24:07,13:24:52,PhoenicianWriting1
13:24:52,13:24:54,BuildingMethodsAndFacilities
13:24:54,13:25:01,ReligionAndCult
13:25:02,13:26:03,ImportedPottery
13:26:03,13:26:13,CraftsAndArts
13:27:15,13:27:20,ImportedPottery
13:27:20,13:27:27,MaritimeCommerce
13:29:51,13:30:01,CraftsAndArts
13:30:04,13:30:11,PhoenicianWriting1
13:30:11,13:30:13,ReligionAndCult
13:30:13,13:31:36,PhoenicianWriting1
13:31:36,13:31:39,EverydayPottery
13:31:39,13:31:43,ReligionAndCult
13:31:43,13:31:46,GlassOvenVessels
13:31:53,13:31:55,ReligionAndCult
13:31:55,13:32:00,EverydayPottery
13:32:00,13:32:56,WoodenTools
13:33:08,13:33:12,GlassOvenVessels
13:34:37,13:35:49,GlassOvenVessels
13:36:30,13:38:05,MosaicfromSynagogue
13:45:03,13:45:25,BronzeTools
13:45:25,13:45:30,ShipEntrance
13:45:30,13:46:50,ShipFront
13:47:08,13:48:42,Pottery
13:48:42,13:49:02,ShipFront
13:49:02,13:49:04,ShipBack
13:49:04,13:49:06,ShipFront
13:49:06,13:49:11,ShipBack
13:49:54,13:49:57,ShipFront
13:49:57,13:50:12,ShipBack
13:50:12,13:50:16,ShipFront
13:50:16,13:50:37,ShipBack
13:50:37,13:50:41,ShipFront
13:51:02,13:51:05,ShipEntrance
13:54:11,13:55:02,ShipEntrance
13:55:02,13:55:04,ShipFront
13:55:04,13:55:11,ShipEntrance
13:55:21,13:55:23,ShipFront
13:56:25,13:56:32,ShipFront
13:56:32,13:56:45,ShipBack
13:56:53,13:56:58,Pottery
13:58:58,13:59:00,ShipBack
13:59:13,13:59:42,ShipFront
14:00:22,14:00:27,ShipEntrance
14:08:04,14:09:18,DuckBoxIvories
14:09:52,14:10:16,IvoryWomanPhoenician
14:10:16,14:10:18,ClayAmphorae
14:11:03,14:11:44,AnimalModels
14:13:26,14:13:28,RomanDivinitiesStatuettes
14:13:28,14:14:59,LeadCoffinMosaic
14:15:00,14:15:13,JewishCoffins
14:17:34,14:17:39,LeadCoffinMosaic
14:17:52,14:17:54,MaterialCultures
14:18:24,14:18:34,UpperFloorEntrance
14:24:18,14:24:25,OilLamps
14:26:15,14:26:38,Cyprus
14:27:37,14:31:58,Gems
14:43:47,14:43:50,GreeceEgypt
14:46:23,14:46:25,UpperFloorEntrance
14:46:50,14:47:03,MaterialCultures
14:47:03,14:47:18,JerusalemPhoto
14:47:18,14:47:32,SymbolsJewishMenorah
14:47:32,14:47:49,EntranceReubenHecht

presentations 
12:57:30,12:58:15,SymbolsJewishMenorah,130,System,5,2
13:00:24,13:01:17,PersianCult,314,User,5,2
13:04:12,13:05:16,MaterialCultures,165,System,5,2
13:08:14,13:09:37,Phoenicians,163,System,5,2
13:12:24,13:13:07,ImportedPottery,39,User,5,2
13:14:24,13:15:15,PhoenicianWriting1,18,System,5,2
13:20:21,13:21:17,EverydayPottery,8,System,5,2
13:34:37,13:35:49,GlassOvenVessels,156,System,5,2
13:36:49,13:37:54,MosaicfromSynagogue,148,System,5,2
13:45:46,13:46:50,ShipFront,63,System,5,2
14:08:24,14:09:18,DuckBoxIvories,151,System,5,2
14:13:52,14:14:59,LeadCoffinMosaic,195,System,5,2

events 
12:57:25,return from screen
12:57:25,chosenExhibit,41
12:59:56,chosenExhibit,92
12:59:56,return from screen
13:00:15,chosenExhibit,93
13:00:16,return from screen
13:03:15,chosenExhibit,44
13:03:15,return from screen
13:04:02,chosenExhibit,91
13:04:02,return from screen
13:05:53,chosenExhibit,91
13:05:53,return from screen
13:07:23,chosenExhibit,89
13:07:43,chosenExhibit,35
13:07:53,chosenExhibit,89
13:07:53,return from screen
13:08:05,chosenExhibit,89
13:08:05,return from screen
13:12:12,chosenExhibit,32
13:12:12,return from screen
13:14:18,chosenExhibit,21
13:20:17,chosenExhibit,17
13:34:33,chosenExhibit,70
13:34:33,return from screen
13:36:36,chosenExhibit,67
13:45:29,chosenExhibit,88
13:45:38,chosenExhibit,3
14:08:18,chosenExhibit,49
14:13:41,chosenExhibit,63
14:47:32,return from screen
