
Positions 
10:52:08,10:52:25,EntranceReubenHecht
10:53:14,10:54:33,EntranceReubenHecht
10:54:33,10:59:57,SymbolsJewishMenorah
11:04:06,11:05:43,PersianCult
11:08:00,11:09:18,PersianCult
11:09:18,11:09:26,MenorahJewishEpigraphy
11:09:26,11:09:38,SymbolsJewishMenorah
11:09:39,11:09:50,PersianCult
11:24:34,11:25:29,ClayAmphorae
11:25:29,11:25:35,ChalcolitePeriod
11:29:24,11:29:27,JewishCoffins
11:30:13,11:30:17,RomanDivinitiesStatuettes
11:30:17,11:30:19,JewishCoffins
11:30:19,11:30:23,RomanDivinitiesStatuettes
11:30:23,11:30:29,JewishCoffins
11:30:29,11:30:37,RomanDivinitiesStatuettes
11:30:43,11:30:49,JewishCoffins
11:31:18,11:31:21,MenorahJewishEpigraphy
11:31:25,11:31:29,JewishCoffins
11:31:29,11:31:36,MenorahJewishEpigraphy
11:31:53,11:31:58,JewishCoffins
11:32:52,11:32:56,RomanDivinitiesStatuettes
11:32:57,11:33:23,JewishCoffins
11:33:45,11:33:59,LeadCoffinMosaic
11:34:05,11:34:09,ChalcolitePeriod
11:34:54,11:34:57,JerusalemPhoto
11:36:25,11:36:31,MosaicfromSynagogue
11:37:12,11:37:18,StoneVesselsBowl
11:37:50,11:37:54,CraftsAndArts
11:39:02,11:39:08,PhoenicianWriting1
11:42:09,11:42:12,ShipFront
11:42:12,11:42:14,ShipBack
11:42:14,11:42:17,ShipFront
11:42:54,11:42:57,ShipEntrance
11:51:53,11:51:59,Coins
11:52:30,11:52:34,Jerusalem
11:53:26,11:54:30,TempleMount
11:54:30,11:54:34,Jerusalem
11:54:53,11:55:09,GreeceEgypt
11:55:17,11:55:23,Jerusalem
11:55:43,11:55:46,JerusalemPhoto
11:55:46,11:55:51,PersianCult
11:55:55,11:56:07,EntranceReubenHecht
11:57:36,11:57:52,EntranceReubenHecht
11:59:20,11:59:32,EntranceReubenHecht

presentations 
10:53:53,10:54:04,EntranceReubenHecht,128,User,3,-5
10:56:30,10:57:28,SymbolsJewishMenorah,130,System,5,5
10:57:34,10:59:57,SymbolsJewishMenorah,130,System,5,5
11:04:26,11:05:43,PersianCult,311,System,5,5
11:08:00,11:09:18,PersianCult,310,System,5,5
11:59:20,11:59:32,EntranceReubenHecht,128,User,3,-5

events 
10:52:08,return from screen
10:53:47,return from screen
10:53:47,chosenExhibit,39
10:54:52,return from screen
10:54:52,chosenExhibit,41
10:56:18,chosenExhibit,41
11:04:18,chosenExhibit,92
11:25:29,open map
11:26:47,return from screen
11:56:36,return from screen
11:59:14,chosenExhibit,39
11:59:14,return from screen
