
Positions 
14:21:48,14:22:32,EntranceReubenHecht
14:23:45,14:23:54,SymbolsJewishMenorah
14:25:11,14:25:16,GlassOvenVessels
14:25:16,14:25:23,MosaicfromSynagogue
14:26:39,14:28:08,GlassOvenVessels
14:33:19,14:33:25,WoodenTools
14:34:24,14:35:37,WoodenTools
14:36:06,14:36:31,PhoenicianWriting1
14:36:54,14:36:57,ReligionAndCult
14:36:57,14:37:56,EverydayPottery
14:37:56,14:41:52,PhoenicianWriting1
14:41:54,14:41:59,EverydayPottery
14:43:04,14:43:09,MosaicfromSynagogue
14:43:27,14:45:22,GlassOvenVessels
14:52:37,14:52:48,ShipEntrance
14:52:50,14:52:52,ShipFront
14:52:52,14:53:06,ShipEntrance
14:53:06,14:53:13,ShipFront
14:55:33,14:55:45,Pottery
14:56:50,14:56:56,MaritimeArcheology
14:56:57,15:00:03,Pottery
15:00:04,15:00:09,CarpenterTools
15:00:19,15:00:29,Pottery
15:00:29,15:00:44,MaritimeArcheology
15:00:44,15:00:52,Pottery
15:01:12,15:01:17,ShipFront
15:02:01,15:02:06,ShipEntrance
15:02:42,15:02:48,ShipFront
15:04:00,15:04:06,ShipEntrance
15:06:56,15:07:33,ShipEntrance
15:18:22,15:18:58,EntranceGallileeRebellion
15:19:08,15:21:21,DuckBoxIvories
15:21:22,15:22:16,CanaaniteStelae
15:26:22,15:26:34,RomanDivinitiesStatuettes
15:26:52,15:26:59,JewishCoffins
15:27:06,15:27:12,LeadCoffinMosaic
15:28:14,15:28:19,MuseumMotto

presentations 
14:22:03,14:22:12,EntranceReubenHecht,129,User,3,5
14:34:24,14:35:37,WoodenTools,186,System,5,5
14:37:20,14:37:56,EverydayPottery,12,System,3,5
14:38:37,14:39:52,PhoenicianWriting1,24,System,4,5
14:40:00,14:41:09,PhoenicianWriting1,94,System,5,5
14:41:17,14:41:52,PhoenicianWriting1,95,System,5,5
14:44:10,14:45:22,GlassOvenVessels,156,System,5,5
14:57:22,14:58:16,Pottery,80,System,5,5
14:58:22,14:59:04,Pottery,81,System,5,5
14:59:20,15:00:03,Pottery,122,System,5,5
15:06:56,15:07:33,ShipEntrance,162,User,5,5
15:19:18,15:20:12,DuckBoxIvories,151,System,5,5
15:20:21,15:21:21,DuckBoxIvories,152,System,5,5
15:21:41,15:21:54,CanaaniteStelae,146,System,3,5

events 
14:21:58,return from screen
14:21:58,chosenExhibit,40
14:22:33,return from screen
14:22:33,chosenExhibit,40
14:22:39,open map
14:22:46,open map
14:22:54,lookTour
14:23:19,return from screen
14:23:19,getDirections
14:23:51,chosenExhibit,41
14:23:51,return from screen
14:23:58,open map
14:24:21,return from screen
14:34:06,chosenExhibit,68
14:37:06,chosenExhibit,17
14:38:33,chosenExhibit,23
14:44:04,chosenExhibit,70
14:44:04,return from screen
14:46:47,lookTour
14:46:56,return from screen
14:57:01,chosenExhibit,9
15:06:55,chosenExhibit,88
15:19:13,chosenExhibit,49
15:21:37,chosenExhibit,50
