
Positions 
13:22:22,13:22:32,PersianCult
13:22:50,13:22:53,JerusalemPhoto
13:22:53,13:23:09,PersianCult
13:23:45,13:23:48,Anthropoids
13:24:08,13:24:15,MaterialCultures
13:26:51,13:27:17,PhoenicianWriting1
13:27:17,13:28:14,CraftsAndArts
13:28:14,13:28:17,BronzeTools
13:29:48,13:29:52,MaterialCultures
13:30:00,13:30:06,ChalcolitePeriod
13:31:15,13:31:25,ClayAmphorae
13:31:36,13:31:51,IvoryWomanPhoenician
13:33:55,13:34:01,ChalcolitePeriod
13:34:03,13:34:06,LeadCoffinMosaic
13:34:57,13:35:26,RomanDivinitiesStatuettes
13:46:44,13:47:57,Cyprus
13:47:57,13:48:24,Coins
14:05:10,14:07:16,StairsToBathroom
14:07:16,14:07:21,StoneVesselsBowl
14:10:18,14:10:32,MaterialCultures
14:10:44,14:10:50,ChalcolitePeriod
14:10:58,14:11:00,RomanDivinitiesStatuettes
14:11:21,14:11:29,Anthropoids
14:11:35,14:11:41,JewishCoffins
14:11:44,14:11:49,LeadCoffinMosaic
14:11:49,14:11:53,ChalcolitePeriod
14:12:12,14:12:30,MaterialCultures
14:14:18,14:15:36,EntranceReubenHecht

presentations 

events 
14:13:40,chosenExhibit,91
14:13:40,return from screen
14:13:49,chosenExhibit,91
14:14:18,return from screen
