
Positions 
15:03:32,15:03:34,EntranceReubenHecht
15:03:34,15:03:52,SymbolsJewishMenorah
15:04:44,15:07:43,PersianCult
15:07:43,15:09:25,Phoenicians
15:09:25,15:09:53,CraftsAndArts
15:09:53,15:09:57,ImportedPottery
15:09:57,15:10:30,CraftsAndArts
15:10:30,15:10:33,ImportedPottery
15:10:44,15:10:55,BuildingMethodsAndFacilities
15:11:05,15:11:10,MaritimeCommerce
15:11:10,15:11:12,BuildingMethodsAndFacilities
15:11:12,15:14:01,MaritimeCommerce
15:14:01,15:14:13,WoodenTools
15:15:17,15:17:06,ShipFront
15:17:07,15:17:29,ShipBack
15:17:30,15:17:44,ShipFront
15:18:04,15:18:09,ShipEntrance
15:19:23,15:19:28,EntranceGallileeRebellion
15:19:32,15:19:40,DuckBoxIvories
15:21:17,15:21:21,RomanDivinitiesStatuettes
15:21:24,15:21:37,JewishCoffins
15:21:37,15:21:44,Anthropoids
15:21:49,15:21:58,MaterialCultures
15:22:15,15:22:20,Anthropoids
15:22:27,15:22:38,LeadCoffinMosaic
15:22:46,15:22:59,ChalcolitePeriod
15:23:23,15:23:37,Jerusalem
15:24:06,15:24:14,Cyprus
15:31:39,15:31:47,MaterialCultures
15:31:47,15:32:01,PersianCult
15:32:01,15:32:05,SymbolsJewishMenorah
15:32:05,15:32:52,EntranceReubenHecht

presentations 
15:04:44,15:06:07,PersianCult,314,System,5,-3
15:06:14,15:07:43,PersianCult,315,System,5,-3
15:08:01,15:09:25,Phoenicians,163,System,5,-3
15:11:28,15:12:26,MaritimeCommerce,32,System,5,-3
15:12:31,15:14:01,MaritimeCommerce,108,System,5,-3
15:15:59,15:17:06,ShipFront,53,System,5,-3

events 
15:04:27,chosenExhibit,93
15:07:51,chosenExhibit,89
15:11:16,chosenExhibit,28
15:15:49,chosenExhibit,1
15:18:09,chosenExhibit,88
15:18:09,return from screen
15:32:05,return from screen
