
Positions 
12:16:15,12:16:20,EntranceReubenHecht
12:18:46,12:18:58,SymbolsJewishMenorah
12:19:11,12:19:27,PersianCult
12:19:33,12:19:37,JerusalemPhoto
12:19:59,12:20:18,MaterialCultures
12:20:18,12:20:20,Phoenicians
12:20:31,12:20:35,ReligionAndCult
12:20:36,12:20:41,EverydayPottery
12:20:41,12:20:45,PhoenicianWriting1
12:20:45,12:20:52,WoodenTools
12:21:15,12:21:21,GlassOvenVessels
12:21:21,12:22:41,MosaicfromSynagogue
12:22:53,12:22:59,ShipEntrance
12:22:59,12:23:06,ShipFront
12:23:34,12:24:07,Pottery
12:24:07,12:24:17,ShipFront
12:24:36,12:24:42,ShipEntrance
12:24:42,12:24:50,ShipFront
12:24:56,12:25:00,ShipEntrance
12:25:41,12:25:44,EntranceGallileeRebellion
12:25:44,12:25:57,DuckBoxIvories
12:26:02,12:26:06,AnimalModels
12:27:05,12:27:12,RomanDivinitiesStatuettes
12:27:12,12:27:16,JewishCoffins
12:27:16,12:27:22,RomanDivinitiesStatuettes
12:27:23,12:28:36,MenorahJewishEpigraphy
12:28:37,12:28:53,RomanDivinitiesStatuettes
12:28:56,12:29:23,MenorahJewishEpigraphy
12:29:23,12:29:28,DecoratedDoors
12:29:29,12:29:47,Anthropoids
12:30:03,12:30:10,JewishCoffins
12:30:13,12:30:20,RomanDivinitiesStatuettes
12:30:59,12:31:08,JewishCoffins
12:31:11,12:31:17,LeadCoffinMosaic
12:31:39,12:31:45,MaterialCultures
12:31:46,12:31:51,ChalcolitePeriod
12:33:14,12:33:18,AnimalModels
12:33:29,12:33:33,Cyprus
12:33:45,12:33:49,Gems
12:34:56,12:35:02,Weights
12:35:04,12:35:10,Coins
12:40:56,12:41:07,JerusalemPhoto
12:41:07,12:41:13,PersianCult
12:41:15,12:41:20,SymbolsJewishMenorah
12:41:20,12:41:57,EntranceReubenHecht

presentations 
12:21:35,12:22:41,MosaicfromSynagogue,148,System,5,5
12:27:38,12:28:36,MenorahJewishEpigraphy,205,System,5,5

events 
12:21:31,chosenExhibit,67
12:21:31,return from screen
12:27:30,chosenExhibit,58
12:41:20,return from screen
