
Positions 
13:45:16,13:45:31,PersianCult
13:45:31,13:46:11,JerusalemPhoto
13:46:11,13:46:21,PersianCult
13:46:21,13:46:38,JerusalemPhoto
13:46:38,13:46:40,SymbolsJewishMenorah
13:46:40,13:46:42,JerusalemPhoto
13:46:42,13:47:18,PersianCult
13:47:18,13:48:17,MaterialCultures
13:48:17,13:48:19,Phoenicians
13:48:19,13:48:48,MaterialCultures
13:48:48,13:50:05,Phoenicians
13:50:05,13:50:07,CraftsAndArts
13:50:07,13:50:10,ImportedPottery
13:50:10,13:50:16,CraftsAndArts
13:50:16,13:50:18,ImportedPottery
13:50:18,13:50:20,CraftsAndArts
13:50:20,13:50:22,EverydayPottery
13:50:22,13:50:44,CraftsAndArts
13:50:44,13:51:26,EverydayPottery
13:51:26,13:51:28,PhoenicianWriting1
13:51:28,13:51:44,BuildingMethodsAndFacilities
13:51:44,13:51:54,EverydayPottery
13:51:54,13:52:02,WoodenTools
13:52:02,13:52:18,GlassOvenVessels
13:52:18,13:53:13,MosaicfromSynagogue
13:53:13,13:53:18,BronzeTools
13:53:18,13:53:28,MosaicfromSynagogue
13:53:28,13:54:03,GlassOvenVessels
13:54:03,13:54:08,ShipEntrance
13:54:08,13:55:17,ShipFront
13:55:17,13:55:19,ShipBack
13:55:19,13:57:37,ShipFront
13:57:38,13:58:29,ShipEntrance
13:58:29,13:58:43,ShipFront
13:58:43,13:58:45,ShipEntrance
13:58:45,13:59:00,ShipFront
13:59:00,13:59:05,ShipEntrance
13:59:05,14:04:11,ShipFront
14:04:11,14:04:33,BronzeTools
14:04:33,14:05:11,DuckBoxIvories
14:05:11,14:05:43,ChalcolitePeriod
14:05:43,14:07:04,MaterialCultures
14:07:04,14:07:06,Phoenicians
14:07:06,14:07:49,MaterialCultures
14:07:49,14:07:51,Phoenicians
14:07:51,14:07:53,MaterialCultures
14:07:55,14:07:57,Phoenicians
14:07:57,14:08:06,MaterialCultures
14:08:06,14:08:11,Phoenicians
14:08:11,14:08:34,MaterialCultures
14:08:34,14:09:28,UpperFloorEntrance
14:09:28,14:31:53,Coins
14:31:53,14:32:54,UpperFloorEntrance
14:32:54,14:33:04,MaterialCultures
14:33:04,14:33:21,JerusalemPhoto
14:33:21,14:33:30,PersianCult
14:33:30,14:33:34,SymbolsJewishMenorah

presentations 

events 
13:48:04,chosenExhibit,91
13:54:28,chosenExhibit,1
13:55:19,return from screen
13:57:29,return from screen
13:59:05,open map
14:01:46,open map
14:27:10,open map
