
Positions 
14:20:10,14:20:29,EntranceReubenHecht
14:21:03,14:22:27,SymbolsJewishMenorah
14:22:31,14:22:33,EntranceReubenHecht
14:22:33,14:22:38,SymbolsJewishMenorah
14:22:54,14:23:00,PersianCult
14:24:20,14:24:24,SymbolsJewishMenorah
14:25:14,14:25:18,SymbolsJewishMenorah
14:31:27,14:31:37,JerusalemPhoto
14:31:45,14:31:51,MaterialCultures
14:32:21,14:33:12,Anthropoids
14:33:16,14:33:29,MaterialCultures
14:33:36,14:33:40,ChalcolitePeriod
14:33:59,14:34:05,MaterialCultures
14:34:54,14:36:06,ChalcolitePeriod
14:36:07,14:36:11,LeadCoffinMosaic
14:36:14,14:36:55,JewishCoffins
14:36:59,14:37:03,RomanDivinitiesStatuettes
14:37:07,14:37:41,JewishCoffins
14:37:44,14:37:58,RomanDivinitiesStatuettes
14:37:58,14:38:00,MenorahJewishEpigraphy
14:38:00,14:38:05,RomanDivinitiesStatuettes
14:38:11,14:38:15,MenorahJewishEpigraphy
14:38:28,14:38:32,EntranceReubenHecht
14:38:32,14:39:44,MenorahJewishEpigraphy
14:40:25,14:40:31,Anthropoids
14:40:31,14:40:35,JewishCoffins
14:41:18,14:42:46,RomanDivinitiesStatuettes
14:42:46,14:42:51,JewishCoffins
14:44:13,14:44:16,MenorahJewishEpigraphy
14:44:51,14:44:55,LeadCoffinMosaic
14:46:44,14:47:50,ClayAmphorae
14:48:07,14:48:18,IvoryWomanPhoenician
14:48:18,14:48:21,ClayAmphorae
14:48:46,14:48:49,IvoryWomanPhoenician
14:48:54,14:48:58,ClayAmphorae
14:49:06,14:49:09,IvoryWomanPhoenician
14:49:12,14:49:28,ClayAmphorae
14:49:28,14:49:32,IvoryWomanPhoenician
14:49:35,14:49:43,ClayAmphorae
14:49:43,14:49:59,IvoryWomanPhoenician
14:50:25,14:50:30,DuckBoxIvories
14:50:48,14:50:53,IvoryWomanPhoenician
14:50:55,14:51:28,DuckBoxIvories
14:52:57,14:53:00,DuckBoxIvories
14:53:17,14:53:19,EntranceGallileeRebellion
14:54:18,14:54:20,BronzeTools

presentations 
14:20:10,14:20:29,EntranceReubenHecht,128,User,3,5
14:21:46,14:22:27,SymbolsJewishMenorah,132,User,1,5
14:32:21,14:33:12,Anthropoids,184,System,1,5
14:35:05,14:36:06,ChalcolitePeriod,237,System,4,5
14:38:39,14:39:44,MenorahJewishEpigraphy,232,System,4,5
14:41:32,14:42:29,RomanDivinitiesStatuettes,208,System,4,5
14:46:57,14:47:50,ClayAmphorae,242,System,4,5

events 
14:21:25,chosenExhibit,41
14:31:51,chosenExhibit,91
14:32:07,chosenExhibit,61
14:33:52,chosenExhibit,47
14:34:04,chosenExhibit,91
14:34:04,return from screen
14:34:58,chosenExhibit,47
14:38:11,return from screen
14:38:36,return from screen
14:38:36,chosenExhibit,59
14:41:25,chosenExhibit,56
14:46:54,chosenExhibit,52
