
Positions 
14:25:10,14:25:14,EntranceReubenHecht
14:25:24,14:25:50,SymbolsJewishMenorah
14:25:54,14:27:01,RomanDivinitiesStatuettes
14:27:04,14:27:11,JewishCoffins
14:28:14,14:28:57,EntranceReubenHecht
14:28:57,14:29:05,SymbolsJewishMenorah
14:29:11,14:29:37,RomanDivinitiesStatuettes
14:29:37,14:29:44,JewishCoffins
14:30:25,14:30:33,LeadCoffinMosaic
14:30:37,14:30:41,MuseumMotto
14:30:59,14:31:02,MaterialCultures
14:31:17,14:31:22,ChalcolitePeriod
14:50:50,14:51:37,EntranceReubenHecht

presentations 

events 
14:26:05,chosenExhibit,57
14:26:06,return from screen
14:27:04,open map
14:27:29,open map
14:27:30,open map
14:28:13,return from screen
14:29:11,chosenExhibit,41
14:29:39,chosenExhibit,62
14:50:51,return from screen
